address,txid,vin,r,s,z
bc1qsecure0059,730ec3f9d2d5cf2b78ef58856b0e6e5a5906dffdfb0021ad14924dbb47575776,0,0x91d3980bef87d466cb3766c0ad1568721ebfffdd8d74403e9c35fe2eee4702b8,0x891ee023a4b917416cdfe3815285b9b1e58304752e5bba63bfc8a7ceed7a3955,0xf5a8a3b8d88024f4d2a04951858cbf732c0b3a420d9b9262889700310b49a9bd
bc1qsecure0172,2e6eeb3753388fb74281e9c240df14b5c1b85e5af238286b375c643c6d542a50,1,0x4a66edf9e87495c6e13d6da75c56de9e6c0936dd5205b3ad8a42e329b898b859,0x4c3b6e9cb745a8ad9ff47279162f23e26aea58368d52c381e975bbd0ec4c645,0x6eff109a9bfad7a2f9dd1deaa7d59985447540e933470021d764dad8486a59f2
bc1qsecure0178,effa5b6af94d63ab156aa2ad6ec9a1e68aad5fbdf30f11ad442f85966a0adafe,4,0x64ed38c2482ccd467e1bde53fa0397020f89dc7aa8e7975e3594519941bf38c,0xc9163d9d89466dba21c98de18d3f23d089f210a611cdbe927ee03ee9dd52275f,0x1c1b31497a70c1fbb9df0ee814aacabef4a40b5cc92a54db9f4f77cb1afc112
bc1qsecure0132,e79caec8442be3e1504a98f44aa5718811e95a7a3dce605d7236d8f2a52afe23,0,0xff9a68b0d7655fe17b06d4e7746edfd63608056fea9c4b141b95297248280f26,0xf250c4eae335112387d71836d376b57c73898366bac88140805c3bbb3cb47e4c,0x96d8698a876b9535270f4c9f691fe6a8d80f0c9b1b9b557b21c840197bb98e25
bc1qsecure0098,e29f76862d5b42efa1b7c15fe06251b8ff5962758580972698a946af9b85c21d,3,0x1fbce0ec3fdca911fcf7ee2e28273f216783f4002989d769e744871d35ae8651,0x35e59737d2d86ab1fcb7f298ea989508853d7c6c677d9b54e90cec8738ab545d,0xee5add68f89082597580f809b73b68df2c7af10db835828b9892782d8f048c55
bc1qsecure0163,ed30d4debfc2b79fe694b25e436321bbc6f30755b110c6fec0ac055596bada48,3,0x84acf14a74298142ab7751b0d21564ccb7437afce00a6d88cc11ef557eddb19f,0xdb0fbe217cb3f83afffb0b8a1cea879faf9fa12c0b7f374a4a488c000e3b1922,0x9b5ce1452d223379cacccd7a5b69fcec22ea33ed79a716164e4a2f7ea43f940b
bc1qsecure0199,9c1a3c86574bdbfe8a1d273821a2d4d223d90efff394715c1ee36f1dadb63cc7,2,0x7d6b3a2e77ba4b56c5a668921000edc5bbcfd6e1847e538d7807f888ac7cbf92,0x84e557a06746f351a58659dba12f7bdd3b21bdd043f68f60835b2f095f00af40,0x2483b7552fd2942f2c6761d0dd57ea5bb043a448f20c5e706b442f10f176af1f
bc1qsecure0102,0502fd899eb3a54ce51b76cbc3ff092df5ec3cf5ee1fc4b89fab781b58f590d3,3,0x75a9a58cc4ffe728a4240eac840aa79da9341eba1a70725469689fc0f0bc14e,0xeee79543e9b4ca5472047f66eb45323f2bd1cb3df08156cf10452b16797f2a3a,0xd1657e3b33755a325c838e781975d8e25dfc2544083cb350c96b681e09283895
bc1qsecure0145,a4ff15c7eb833e783794d94dde9b86cbbef084d347bf9079d697ed2c1abac53c,2,0x488f7cfd2d7576ebc63c3723781ff91bc6324346476c7c2e7145313d316696fd,0xc7f769160699e6a53da1978e80fa88290618862e1376639b190fcca9b06d49e0,0xd3ce300a05a9e2fd6b7ca08677a8fa668d4db1324c64e0b63adcc95b32f5b5ca
bc1qsecure0132,e9cd94b15f885d5e11d0afeee1bcabb5ed6e56e814751eb0cdade67b846d2af6,0,0x8c22c00b2ab9429a67b01c7d2058c456084afb6dbcfeda990058cdf68717e685,0x174a818ede5b0a91078f62061d85a7f66bddc6149eddb654386b2ce3ff562cdd,0x60e389e3dafcef4a45b534b01ec99a891e61fc6ab63888a35b1e0c41a6b2af4f
bc1qsecure0074,0454434a5e2ddd428ef1e50bb515ded8e58dfa67e6294c641dd2e561841456cb,3,0x5617781d2be9aaeac2b7ead0ab33b3b8d6835094c73c888bed0888cdfe4f5355,0x78233059738f5cd7fabb29f3efc051ec4d1135be1c01f08a16c4cd7770034fc2,0x96f24bbc00785e2b76b2942233c693836ee0eba854b181931102fb9a03edd2a9
bc1qsecure0009,5554d74057faf402c189a725dd5cb7d693595dda72a64971f35fc594a63be50f,2,0xec441a1b7405d36b3077be1fd7cf7c999949525fe0042a72bba2797eaaae913b,0x62228a48a3372e5af23cfb5083fb8f5913232064e5430560c30274a37e8b3cd5,0x1e84c02cd2eb443b913414a83d9cf89cffd754a2b667c6709498e4875f9e3b58
bc1qsecure0152,a03a54b9e0e69e8b5f22fd5a243f37e8c5a52b0bd4032d24ecac14c713e4c219,4,0x25dcf8d764882547d795542da36e95c035be7eabe0434bfb20cb62f61d2ca293,0x94e2e92f774c4f7384517ba5f8438356076c190336e102533f0f66a8fcb65bd0,0x8dadd93bb939b6b78f9ad7e61aad7249da83c81dd0253f611597806dde5bc264
bc1qsecure0171,37e22a71fec99af583fc9d597011502afca6b46f36f499b91fa342d75bae59dc,0,0x3d752ef0d3a93348a30744ba047ec59d090262d737489db3279aa2fc83ed7dc4,0xf8396b33c94e0af52ce4b0f9d1a6004fe3605d5983d76c97774e66bfc548862a,0x3c0081ab82078ed0a6cfe1569880809e78a9da78586823cb6515095d3f673854
bc1qsecure0049,eb6395dabc396f14436214b301c29c4c1817f7eec7c8ef582d600aff4c3fe9d7,0,0xf059d4543251ec5670f3b2c9eaf858e9f84878fd42a00e6a5bb54827a27af234,0x3e8254007ceec528a9e62c3b34ff0dd04e1a7d9668e6c610a5ca8a17c40da587,0xe2e4e8f857d44f9a768e38ec4f9b603a8f3479fd3499ed1cddc617a08d4b1c1c
bc1qsecure0171,080fa179ae865ee39261dd4d39b80c41213273ceb0bd9dabff13ca4a85dcd9b1,1,0xb6e8f0ccb54d48244b64fc3865fd6f897f185a8a0fe2b406741a950b540a3bef,0x6b58259e25088d3d3af305f925e85da7a48535c0952dc27d512ccc0d7f5d4b1d,0x81842ff32637e46ddb95e7a6ee3abf8abac36faf663873025e2ec858bc57e9f8
bc1qsecure0066,3aac078936198e683539ff2f379b71ae573961d645b4b605a995a96d89d93394,1,0xd5564b0497fc56cbccfc47e220cc8ba7d2cda7b86434d57a4643a746c6f3e7d3,0x62e68f6a584869b846d16cfe4618961df0caa67e3cc308bd35e9f5d8b389dfb4,0xb18ea753516cbd975b1629bbc8d52191ae70848fc115352c4e38b8bf6cb7489c
bc1qsecure0010,05cb107506b2cb53b6ad1e4a31d5f081c059503de531348e4e5477b532157c20,3,0x16564bb4b946cf3486a2e0ceccbee23369a8bec4b184342de199315e395aa1c2,0x354e0f825403baa18d672e75a29b44ca0e7a0518118f929c54f9699afc4e8add,0x2512fd5142d26de16e1705db3646a616b16d2c9c8d9d5f71187aaaa5c74382aa
bc1qsecure0187,7b011b742162c4891fb4774d7a3a7394aeddd3e4b9e249cdc64fcd405cbb734d,4,0xd69bed7b7004d419a5af4e264ed400a8171b1c96be08a40e1da46cc3f069c6c3,0x68111591cc031854fe667734a5d319cc898ecd84028e1dc49e94bff45fd075d1,0x118a02ce3b7a4c77d4bd707f78c0add43b674e0d67afdda01da9098934c060b4
bc1qsecure0171,5350ffd4d74219195859a9a78749e0326d15156b1373c79614677f3819a3ebdc,1,0xef1810439f4d8d199f7b3bfcb90b7a4198bc5c73a9c3daa9f113a9065a078e72,0xf0a7ada38f2867240d230f07246977978285cbc3df33493df92ade0ee350cd11,0xec7fd26c5c8c6a7dc9fa6d7c9332aed2aeeb1a437d3256dc16a803f46c88d47d
bc1qsecure0126,be78d443eaa0acf1412066d45f6b52bbb18ee4a128e153d85e1f8504ba011ca8,2,0xf55f52ed7b522be8a8c5bf4daa002a5c650aaf44b6ec8600c6652d702ddbd117,0xf48589239ccad8d5d09ab606b0424a51c4f0bfb36488e40eb75d44a4c5ba55bf,0x610088d61f1afa2d80a50b33275c079e3e2f517a17140ae132d7a2e353a47876
bc1qsecure0105,15909eadcd6db53f993de4c96f2de6cf35508ab4b872984aa8ac675ff6115c6e,4,0xfe16aa3832c1471f6a93ba96009c751a7bf39b54f78d15687a3b08d00783c8cd,0x26cd84a57a068af717e61d59f4fe28d9694fd843dbd52a0b1332144f3edaece6,0x5e9f69ba1269d9ccb4cec701fd470da1256a397d0e934c2b88abb5677ceebd4c
bc1qsecure0109,a2a978bbaf75fd4c4c56e9a38d9732913a26631e69e44675062f6c11c7c827e4,3,0xcf345cdde9c83ef582c3a9a669b6d3422d3002d03e7135884226fff12d637335,0x82eb57588c875cc127c6858461a6a88362b5bb0383b5db99e75b9f9ea0667544,0x9204fc2ed93ec785afc407012978c494779f82df65f67cfd4be81025467d3ac1
bc1qsecure0098,a77038b2147502c14c676c05aa5c2278b57da1501eebe67070d01e18146d26d5,0,0x530868cd6c03241d2602fd1ac299ad706db406b751a1580d00584012fe670702,0xde33aede87ffdb40ac03e2085bba1d3340fb2715b6ba0052a977fb2da0fb68df,0xa6a7e8793c16ad2511cc755ce33727162df41bf23ea3b31c57228ba693f7d516
bc1qsecure0187,85ac01fbe78d1e00f455d3e8328c04c79d8af06912dbc55258ba1b3a46c4ba44,3,0xf8e6109723523caf326430ccd871c710b2699bb572a75fae3b19b737a3503ce,0x37df055a2b4b246de0b67c2111a0f7f9dfa0c256065e9fdbf903dd0eff524f2b,0xb533551145231d3ff6fea79bbc1c11f6e5df46b01afae4023044e52a84d1029c
bc1qsecure0094,d87a2feb7ba6bb4838559e2870f13f70a9e878740e95b4d094f61431c5a798da,1,0x2ad9d8eff162f17691dae2357541e89e47f74ad77a048c2afae0f880cb9f1a89,0x54b22587fa64be68115dbe5afbeb3c245114ace0b35f3a71912da70776302da8,0xb719c417e1a833fb78bd63c134cfe1176e100faada8efe404f6ef312bca8f646
bc1qsecure0042,b485d3074065ba29455c112fb277f279d88688a59115eabd25bfc1fb786358fd,0,0x418f8f3c5389112e75595a1770e2d223d4cadf5891793c3c26e2f625c2ca70d4,0x88780b84f87f2d8cd85ba5c102e087c172d2d3488731f2409f466107a6156c96,0xd6427980667f13e1438136764f6e6cd2df6fb2a3a39a2b57ceaa0cbb4544b4e9
bc1qsecure0175,3873f4ae409b6d1b0e4baad4bb682c4a8e518a303b5dcad7262e795e1b80f7c4,4,0x5d1c897d5fd847c9d922eea9165f3933e2c32cb04184e8253a3f745e0461ea7e,0x9f7f92a34274feca9fffee111afd9d85da3e780e558fe6229363225765236dcf,0x599c17de091b92ed9b54f74af526292c51d09bc39b356ae94ab191faf5082406
bc1qsecure0128,7901385e9202a22c23c155742d30ca246fce8f80c793b5199120bb7e7f48251a,3,0xeb76b08200ed44d4797597e2821492ab9e6e5a5ff2538de5c3920faabb862c5e,0xd28158a84179aa0681685ef04f6e8cf57a5769765c680ca1adace7e05060c664,0x240f956fa4a06365e6ebc5209e1bae65c2ea9883bf747b21cd7f8e5dcb19916f
bc1qsecure0189,a99099c8a9d6e96578b4316d851c36737581a52489336c47d16dca14ae33d0e4,0,0xd6dd272a3dda81c43a7e29a2f400e69dcd5a99c7f28275047f6197eefe00d84,0xe33a68fda0a044c36d83697d675b4ea670947ace545a730c6884d2d85346e113,0xc919c3794a7c7dd7391d3c67776eaad404f79facf24a6bd2334713254e144aa3
bc1qsecure0108,9d460240cf4ddfad19a319d061daa76c5eec966e9c0b203fb7d8c28f8876213f,0,0xf62b7eee61fb4b74527913d31a101d3833261d96cb2652db9b4dfefcaf97ac27,0x2706567d077870c706a8460f34e4aee1765a39c9ea513543bdaffd6cd176d8d,0x3294665676b24a342248c2509db28f83679da1a9b7fb0dce335c05da252d4ce4
bc1qsecure0060,5ff7b3d5098ef4d25083d16a60296b3f1d695aa2f4b96dc3d42de5b7d25ae0e1,2,0x9b72b21c4780f40b5589ef8f23e408eb3fb19227eef872ba298c1aa54972de3e,0xbfd665bb2d83be69685e4645e2e6e733a92234d962edb152e86dbbab1c8b15b3,0xfeabd1233166a39bb0495ec10d5ecf42cd25bf3c5e5a293518e2cc2fe3ee9285
bc1qsecure0132,fe8085a3f1d04359b89cad267d8fc09ad6566a8154ecad2a33775fa8e92ff943,4,0xc883a1de4cd523e2452598defc60b88d57b0badc5be12fcf787b2dd7573e681e,0x215d0bcebde9874da11ef7659025fc35cb4fc725aa52ada885049768ec035ff8,0xa72934a0fedd9a2ce775d51bde43d5f4679be9a31125e6ddd9f8498eadc68855
bc1qsecure0050,6a418cb824a3ef250a5c609b1d065d79118786368bcbd94b93ce8b18804384f3,2,0x8c699af019149e7efd588fc5f9164b98fdbec1e9d9b9e0e700fd60bfb14da904,0x6218863ce2950cbe5ed6abbc62c698ce0cdb4a27914a8c93ec7b96e39c12a1a,0x18ab1bdfcd0dca14cf8e80e3945e83d3af6ebe8a856983b97c7ca5db7e0cc14e
bc1qsecure0068,e4423349278298589a329340c4afb68a3a3640d9b4f9dc5200ca93a221a316c8,1,0xc51665fecf82c291706aad7fdb84eb0789112e855ccda893a8f738659e185d58,0x783b2f0fdc42f3a6f98709eaa4c16bd2be0bda0e2fbcb208cf6caee253d81c91,0xf33253fdac3b0f0044064256345e31bbc02175450045e87597a40e585bdd909c
bc1qsecure0147,49e95873538efb493c740b451dbde3e4778ae19d658d73217d17aee632bb0c78,3,0xd9bd531e038c9ff28f622f29a4cb8f7b94c8f06ce03bc8f121a16c83569a328b,0x6b78e2f603380216d887095bf50fb445cebceef101960bd36d6799820f373d97,0x80d54cfd0b5efd370dd28b9fadf800ef3d08a804ebced979ea93d9c7af97f700
bc1qsecure0049,4db81ebd396bc13a90370350e09b4d7ff6da1d4d51f34612d5bc30a5913b92c7,4,0x2c9ef39c5c05dd0eb258433887142ba3fec177e440bf422d426e649b4a1d4a92,0xd4517207604d472aca4a1414a378bb2480ae3bf1e203430bda939a64311f3e2a,0xa98230c7dfba684ee558f9641cd5ce505d11ee71b9a5dee58a7490fa289ea30c
bc1qsecure0143,f84dfcc2af3b219bcef98ca5b215ef68e005581fc16c41d0bd625087b5e91246,1,0x5dc1c5977e6c8a75a81d3bc773e2dfc505fc4060922008e55f46f1f180423a30,0xe808d30a56dfc8e169d6e2b971ca0132423106aeeee364acc3294b026baaa835,0x56945415e7a09648e8b2c91beffd10d2d81418b2426b81f5be336b213f5980a3
bc1qsecure0177,8efebf7c80bf08b6559ab642c0adb37a776ecf453849c072914a1f42f7f1235e,1,0xdfd13b245af48726e2a1720f77d7be75691ea16669434512578d9497d25eadad,0xac218fb1a063c977b07655406ead2cf61915d6258e6021dff60868132e4ae7f6,0x1a95707d858b85b61779078fbe69b3562776150386c965f243ce1bf128db5f81
bc1qsecure0199,3fc3e748433553b6752640b4adb56fd642d93ffa1d7502d01dda1e8bef205f5c,1,0xdb0d0a516d1b08cc35f9154eb41ae299bc0a019f489417b3af562d033c2430d9,0xb5a7b2f472d5f469b3f1db4075090b9de59e4d0628ecbe3b4926730f27cf9b03,0x55f62f44894bc533852aeabe2e64c56efd7318de52447f1adb2b8d697218d29e
bc1qsecure0118,1451a9866fd53d25babaf9cc205adc01990ba3379f9a491ab271a6c8f576768f,0,0xaa1ba56dc4863aafdf843f515eb92a8e1dbbfa96287a3688bb28ca24ef28021d,0x1de04f45c8f9945738aefeaf8a96717364c567dcde1e343b735aad1014b60b07,0x7fd9e88879c027e04fd9aa28dc25571d05b0377d25e0bdf4bd9579e4fb932145
bc1qsecure0025,3b797f90396cc70c5abb03e568bbf59ca781f435eaf3347d0dc3aa03936f714f,1,0xf4fa0730a5a145e3357447981643d0a0f348d5cbf7e2020e9be571119a599aff,0x47a9ae59758665f89e3cabe449ea78db175c5934ec136b49737308f0662808e9,0x95f9a32761f6374db0c84f5d6b3cf8506390bdf5c3a6e45e455ab5aa6c13fd2b
bc1qsecure0132,ccfca08e3e223e6c319421a5a99c3f6740fb2f13745392b8fcde1260ca8bbf6c,4,0x6d16d4102d3580b2f226ef26db52380346581744de3b11b2d890c94869cb4c,0xfcaa4d7d8909f0500a7b9be9880a74b8c11b3357f6902e13b017890d4c71444,0x60a03c78906ae80529c2772edf91e518a8c1ba18b08121ce16d2881df726b6af
bc1qsecure0176,f367d7bf21e03b8107ecf15777cfe7ed48f67c1e41af2f25b4459356ed56aad7,2,0x27ec70b9780e3ebe50b2fe81c5f7a43dba417d538912b4b22b9852b6ec9fad6f,0xe8e77ef6ed9d758cb2edae2b2889631f3ec919ba07b665f18b29d0fd224b389b,0xce4ff842b019cc60cd09ce7f41ec3cd7026957738bbe413666ff3a18f875d3ce
bc1qsecure0163,aecc78192d259e67165306ad053daacc5ab824ad71b0442beeda26599e032357,0,0xa06e74abe71290928a6554aae4a705d52291a50864777b51a04accd6bf745ecf,0x554b494ec04870a0edc863f4053d01a3044b91408faa6523cb2b7e78508a819,0xd774163a999817f9047b829334de26fad2171124a25307a4713af1bd0e2256af
bc1qsecure0008,d152bd77f568b01a55443358f5b155758268599e549c408612fa669278cdfe9b,2,0x5f6041b4e2f7fa4d7fe3306edd768b968f258585f04f0b5c62e6a7fbefcebfb2,0x30eeedff23956eba9dd4fa44cea0d63ceeba72ef6599b6f14abb6dc5acfa4c8c,0x3b20402023713ed543655e5bc5339a07c7e53d8ee4462a6a06fa7f4b9850a843
bc1qsecure0077,c005958220f7ac7d8b9d9e0482929a383a2646bd72b4287e35ce48ece5ab0f46,2,0x63dba7d97d75a528a31b9e52de61bc14f76bd7e3fd556e418626c5ff22d505df,0xea5c97a65a986f763b5a446423cca1d0c1e3f3b50726fb296d0ba807edac285d,0x423dd34cb4e2fa19c8e0c14fbf0499cdddda0926e50063373ec63cdc7f2783fb
bc1qsecure0005,fa0b0a624954612c0916465fce7ddbca2d6a907094e8ac2d81c70d6bdb76f086,2,0x8924addbcabd4d1b53283e37f6e7e650a25da1620ae96ca20550357cc3593f51,0x16bdc7a98c1985ba96734f879f16fb89f3efd64143f3126f251f76fcaa97c8d1,0x8491f8ff239c385e149f6183a384ac31aaff9406acd16ca1677783a900533301
bc1qsecure0025,882d8a7964e76ff4d2e5450158b4135ec0e57f89ae570c889eefa0df15b45fbc,0,0x55a7141869c702ec2eef06f684ed351737002d872dd7100d4ad3ea40ef8d9bec,0x5b7223c0311141cfde5d6a37e6bfaf7fbedd3c11b553c5cc4bb175228b67d42b,0xa5edf5affea60c78271fdb492918c8d61de80ed69f3b2c604e3a3eb75a4a05c7
bc1qsecure0080,c5f34060ef6729eee34c67248b07877f34f17bb53f168b0c85126b164d57ace4,4,0xff98224f5148b25a817a1853dfd02ae8cd63c97afffefa441877a922f9a3319f,0x53509e6e304ca0eac96f718d7b9034d09c23f3cfa4eb2c696289d0bafcfa27d7,0x10b98055fdc7bd40bd46d0f14a6e45cd8f8e7bc3fc93e20280ae0f296b78ef61
bc1qsecure0085,9ebb0da7bb3852ca0ad21294a07e74a00b9ef770a847804de23358586db90671,3,0xdfb05237af34409faef8fd9b5e9a697af00d442f2e5e8e09976630829b6dfd92,0x4ad377b5f0f4bf0ab01a0ed7c2d1666e1711a0f69d40550e8a2616e8f37f3860,0x588a25255c16c9ed8f02dd55f3e64177df5d9a194b598cbbe49cdd4d6f08e77c
bc1qsecure0157,8ceb2e5a3203bb4365872a3b84cd48ab6ceeb0b35cf5687645e2320c00b61742,3,0x92cdea298078f5ecb9e699fee4e29925f239e0ad229485da5a9b9521244c0bb7,0x55db3f0400c4e5a3c60a4c0783ae2b49e48cef6f177aee5e6ea1806eb8604125,0xd720bfbc325eaa847e0a4c9658363f168610e60a37be72427ac07ce74cbc45dc
bc1qsecure0061,a4302470b310eca124c8c3e137fae94862da6418b4a0033b7651ec06b8c325c8,1,0xedc793a3ea847ab436573079daf4806e79dc3deb00f1edfcba3bc61dd0bbe3af,0x11c55ce041424655231952888425ed4442a95ab28e14cd09b06b722a851db165,0x749146c6e9c8ed78e041ecb03e2e7b6fdb0f2c85aebd4029c30e47a71f93a4a5
bc1qsecure0194,cae41fbc702dcbbbb6a79af47077e739c465a0f9c9b7772538e1b7fbe5218884,0,0xcf9dcdaed5ebbcf3be6daee3a76054c116f3a05d5e3e289176566cc4919b500f,0xe5a28709291f744d6ed5acf1e649c5b59353fba25c169e0803191bbf60600a7d,0xda27a523716b1ea506f23cdd6f58717ae060115cd373c105a68ac0fba47f948c
bc1qsecure0188,79d9a9d2a12ae204f3a34e8d5a7c9e26a3b0a72644da2498d1722434788402aa,2,0x11e46ecd6dff3863c85ea8d96e4cd5721552e3f81c707391c15b6d205dd3c2f7,0x9d4ea7a0baea30df7bfb372dd996293c6cfd8d9d8ffd4257f8c9d9ffae931681,0xd7f2e8ae5096a582f465deaf4b488dfe2eaf18506c3de1ec2a89f3db6c881749
bc1qsecure0113,61ae39fe7b0ce57c0c43efdf63d4ee45b4e23d70186f0a39c24370d4f3d3e7f9,2,0xa740c5661932a254b6cd5233b5ec408a8c32306356004ae570908e8e6a431207,0xeb58b70e717d13a993100511433c69fcb16eb9e570db322b818a496dc170f2fd,0x1efd041baa791027452305d77cb14ca66475007996269a5998cbe7c6e04bc21c
bc1qsecure0142,03ea7a8b9f011b3c8059ca2216186e7f4483783c414e4744442b7496ef87209c,4,0x90e3c4fcabbb32d13ce67c00e17b7b2fcbd279722466706bb954a4f4fbe2d9e6,0xdd1e6d0aa300c6e0fbf25592d309b011f1edd187f7b92cf3279958f6dc8f85d7,0x284d28de8ed4a9110498817811ae346381649f76340b1254ebdc28266be3eb34
bc1qsecure0112,758c681018293eda10758596788fbd71aafb3fd2c4fe901c28025e49a9da144c,3,0xd3348bf5fcfd55eef68fb6ce9b82c586a9396c8abda0393cdad8975b6de3ce6,0x8d5e742413d1a3b6ebee14f40c8b06db0f655f69ccdb889316b066954c265069,0xfd1f57b77fbb36d3cefed923236b368514aaaae856cf8ae4850e09363356e7f0
bc1qsecure0138,a15ca95efcf88c3e1d0df2675860079099614cb65e862660c311f8097a8d5436,2,0x94fb00925b1863a365a65e59948147a50503e0ef9d55a1c774d57adf2625fd7b,0x1d5d192af97d44d6c95b54c46715752111ef1429dedf616394b5df674b62c6d1,0xf96c1d5ff21263d88da4500e39e33cc4c60dbc63e7fcc598c0c616100aa2371c
bc1qsecure0011,ba6769a031b5473d1a288ce009182be1cb03596ac085a6c09ef6d0cb17072a71,0,0xa282b5f6610d1d91ee98af89f1e098c53f2c061ec8bb2c0b070143e9071505d5,0xaeac60295d1c317ac04e17fd51d3f262b86b48267ad040d45bf873ff281f3526,0x6d2e90a947fe91bd71247d32eb569ba7e3de5158db21b9f861b1bd96fe993d6b
bc1qsecure0191,cca721438df4dc83a1d6ff7f2fbb71ab9b3d822a170905b0919ce42f143d0556,1,0x291cbd92679b552e0b3eb60bbc6396852080255bcc2ee6d4aa216933e1e16d68,0xb55ca2c1e1b7238ccb8edc001a32cd2040cfd598394063c71662fa84301b5a41,0xfd054c6fbb5dafae3f6b9eaf8f2e724cd625f7d223125bfbb48be8c27e4159ee
bc1qsecure0000,bb286282dba40954e6d9760b841e3d4c1ebf25abb21d1086e413f6204c822079,1,0xa486f295a0b1168e62e78f1bb19ac85b8cfd33de67fa0dbbd2fbced45fae9827,0xbf9545c249063f3a8defcdec0ccb1da004b112288d75768040a8914b3b190490,0x86b478fd4b9edc784060de4f13112b4b557791b918467cdea55f6437e7289df4
bc1qsecure0182,7f84fc80f68f7eec40918d836e4ded9ad9337423a1c36f8ae940e84c62925e8b,1,0x51b0ff9c33692d922d752c8696a156e6354e9fa2af188da3b078d00bdfea4091,0x27be88322b88634ccf1fc4ba0928f7340c99508572d590731273678861fe2950,0xe1c77b259d538d9c3d456176284ecf402a3f2c28b85bba8819b087878313f506
bc1qsecure0102,95e47b3d0ca1d3f33e11755316910c70a9718f28271e66a8b264e8d4a77f4371,3,0x7d33b2b6dd9b6b1f36d4647f2e0f2330ceab798efbffe4c6ed08a1d4141c980f,0x519d8922a979213b5f22a951774f58eef57a1eaa7b42978eb69bb4137519ee38,0xa21d966e6a01c56824016936b6d3ac9de21523295bf0e5f8218bf81b18dab68
bc1qsecure0050,16c8b826ec2032cc50651103f82e62bd3e2055ef78f9af52a46843aa23d71635,3,0xb805513615dfc782b4a5fc8b75caeb8c76ca42f7a1b8c7b649a3cf0246e9ed9e,0x212956f3914e753fa6beb476df0ec1b163dd1b030056f08e50795cf31eecbcc7,0xe30e0eb1e7b7bfdc932bae12e1d72b5b7d0d002b6d4c73d2a98b471527916dfe
bc1qsecure0174,4dd9d91a0a862e39d710726989ed6cf225c6f0bb06957b081595821b12b6d731,0,0xec3010b1d61fd5489dbd26003eef225e2a1719f8bc865d39d4af287fd80e9c17,0x1fcd85209f9b5776996f593d0f8613cfbfa71fbbf56c1570dc31dc3f3273bfe4,0xe4a7471d4ef188d27bded57b729ae3e8b9cdf5f8ebb7bedfe8d883403be8dda3
bc1qsecure0150,1da7a33fa4d05939e8866fc43a1b6e7d74ec1702163a431569c10b90b7689026,1,0xc4d8c31bbf0b45bf65398ca89d4a897ccbbfe4dbbacceae3f0fac16a6daf6253,0x731c5d63013245a9371d51b06fed6a99c29636ae291f4d3a03f800785fb32e0c,0x1a0ac092027b6cac1ca961d0922b6e5c81eea4ccf96970403d8166c8506ba146
bc1qsecure0096,b8594d26217a4b1a596ee21456fc9e45cad8524bc09647ab53a00daca5a1035c,2,0xaf4e442cddc05ac3f7f57d691c4932d96275cbc7be00ce162f3087491c7668e2,0xa0832313578eba1b8ae8f19122310cf3a9d3ba0aa1bc28ae3c4ce6e8625e9d91,0xf0079d3b46b16265bf3610863b08b0cf7059b4700bb46c40632c7fbb8e41d962
bc1qsecure0079,4aca339d6f0042308a9284cf37db0de2fe96949cfbacbcb56c063b889b74c01e,1,0x8f8cddee1243a7ff96adeb077486e7cd9c9c8491fa4f9bc6783095064d584d92,0xa2d70403b1ba71fa4fe3bf7f6b66a17d203e8dcc501b7767d6ea6cbbc31c2803,0xe450a9fcf7c629a5a9826df1f1b9007b4b6c8f099b6ea36d6cc091a02feb3195
bc1qsecure0087,1b64ea049915c5522db242dcba5d91e447efb781e31fdeb231bf6b60c7e816e3,0,0xebf6b24fdf408da365777ba74ee02adc0d366238ada29982a5ba788ab4fddf0a,0x950caf3031e3c1849ef2ac3d3d3c31b9a9baf850ad8a7a5efb218accff3d72c7,0x580bb069514e0d1c5189dfcd1ca460bdd27f0694f5f5e70730ec5a01bcccafda
bc1qsecure0012,efe7588406491c227de4d8069c7876827a70cbffbc3ef56341ec52887483f428,3,0x909ad458288d3b186938913b192ae2c23990f6db1d51277b6c7640c246946c6d,0x8bd71c7abefd12cd65bf77f2532898716e45b5edc14edfd5ec835ceebeec82b7,0xf57da1fb09c1458ef4b9d3debef645ae6cbdd098dbc72177d128de7aa708319c
bc1qsecure0163,ec97077a8b71d56231664f110675f80b0391d028df3ad82bffb0e6e8af637685,0,0x8e35a02d6d41f925164e0127ae483840eb6ab66b0597704ac51b0e1c8a840ab4,0x421a92a5b35852f3e157d3f8c2b92151f45392e5482f25507064f30ad5a2a3f8,0xd0ca99fd27da8fb1ce5ee0d0e80796c7802335135b6684f8b6029c38b8ef151a
bc1qsecure0029,77add531ea2e6886ceebe02dd93dec1550b93add67afb0893087a9db7288ed4f,3,0x9e22f48524e3790ae17df7b7d20deb7aaaeeadfddad9f0594a3b8acca64aef3c,0x83c86bd44def176d352cfc6a1a1d361d7295d5d48de166ebf26fd84fd99ddf21,0x76266853ecb3d0f950374c088338d110eac097120b379987db8d9afac91264d7
bc1qsecure0049,ddee5f898b25fd1151a6a39173ca24d709ef7529261f27b7e71b8b89a43ab405,2,0x33da4a2d8a6506add87628998fbc0ac1942859bb4065480762dd89d4c5df8be0,0x25d3de68759ed1b5967e2a6abf3c7f7ab98bc06d6e8339359631dfd6cf96ae10,0xd6161d4c032b83616e308ca19357641baddd7a205649ffe95bc079e6bcdb117
